symbol,minute_str,minute_int,updated_at_ms,spot_price,strike,straddle_price,open,high,low,close,ce_close,pe_close,ce_volume,pe_volume,volume,source,version,fo_segment,expiry_rank,spot_pubsub_token,atm_strike,selected_from_atm,ce_instrument_key,pe_instrument_key,ce_exchange_token,pe_exchange_token,ce_pubsub_token,pe_pubsub_token,ce_carry_forward,pe_carry_forward,carry_forward,ce_open,ce_high,ce_low,pe_open,pe_high,pe_low
FINNIFTY,09:34:00,93400,1774587015253,24628.25,24650.0,618.45,624.6,632.75,614.2,618.45,304.4,314.05,4500.0,2700.0,7200.0,startup_backfill,260,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24650.0,False,NSE_FO|68891,NSE_FO|68892,68891,68892,NSE_FO:68891,NSE_FO:68892,False,False,False,314.75,314.75,304.4,309.85,318.0,309.8
FINNIFTY,09:35:00,93500,1774587015253,24616.45,24600.0,628.6,626.6,629.8,621.35,628.6,330.0,298.6,960.0,3420.0,4380.0,startup_backfill,261,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24600.0,False,NSE_FO|53566,NSE_FO|53567,53566,53567,NSE_FO:53566,NSE_FO:53567,False,False,False,330.6,330.65,330.0,296.0,299.15,291.35
FINNIFTY,09:36:00,93600,1774587015254,24618.0,24600.0,628.85,628.55,635.1,623.75,628.85,335.1,293.75,2460.0,2940.0,5400.0,startup_backfill,262,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24600.0,False,NSE_FO|53566,NSE_FO|53567,53566,53567,NSE_FO:53566,NSE_FO:53567,False,False,False,330.55,335.1,330.0,298.0,300.0,293.75
FINNIFTY,09:37:00,93700,1774587015255,24612.7,24600.0,630.45,627.1500000000001,635.95,620.15,630.45,325.5,304.95,5280.0,3780.0,9060.0,startup_backfill,263,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24600.0,False,NSE_FO|53566,NSE_FO|53567,53566,53567,NSE_FO:53566,NSE_FO:53567,False,False,False,329.55,331.0,325.5,297.6,304.95,294.65
FINNIFTY,09:38:00,93800,1774587015256,24608.55,24600.0,632.6500000000001,628.4000000000001,634.55,626.9,632.6500000000001,325.8,306.85,1320.0,2880.0,4200.0,startup_backfill,264,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24600.0,False,NSE_FO|53566,NSE_FO|53567,53566,53567,NSE_FO:53566,NSE_FO:53567,False,False,False,326.3,327.7,325.5,302.1,306.85,301.4
FINNIFTY,09:39:00,93900,1774587015257,24633.1,24650.0,624.75,625.0,638.25,612.05,624.75,307.7,317.05,1800.0,2340.0,4140.0,startup_backfill,265,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24650.0,False,NSE_FO|68891,NSE_FO|68892,68891,68892,NSE_FO:68891,NSE_FO:68892,False,False,False,295.0,308.25,295.0,330.0,330.0,317.05
FINNIFTY,09:40:00,94000,1774587015258,24632.1,24650.0,628.45,625.75,630.8,619.7,628.45,313.5,314.95,5400.0,4020.0,9420.0,startup_backfill,266,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24650.0,False,NSE_FO|68891,NSE_FO|68892,68891,68892,NSE_FO:68891,NSE_FO:68892,False,False,False,308.45,313.5,308.45,317.3,317.3,311.25
FINNIFTY,09:41:00,94100,1774587015259,24637.9,24650.0,625.45,625.45,625.45,625.45,625.45,313.5,311.95,0.0,3480.0,3480.0,startup_backfill,267,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24650.0,False,NSE_FO|68891,NSE_FO|68892,68891,68892,NSE_FO:68891,NSE_FO:68892,False,False,False,313.5,313.5,313.5,311.95,311.95,311.95
FINNIFTY,09:42:00,94200,1774587015260,24653.45,24650.0,621.95,621.95,621.95,621.95,621.95,310.0,311.95,3120.0,0.0,3120.0,startup_backfill,268,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24650.0,False,NSE_FO|68891,NSE_FO|68892,68891,68892,NSE_FO:68891,NSE_FO:68892,False,False,False,310.0,310.0,310.0,311.95,311.95,311.95
FINNIFTY,09:43:00,94300,1774587015261,24668.3,24650.0,617.45,628.75,628.75,615.75,617.45,321.45,296.0,960.0,4860.0,5820.0,startup_backfill,269,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24650.0,False,NSE_FO|68891,NSE_FO|68892,68891,68892,NSE_FO:68891,NSE_FO:68892,False,False,False,324.45,324.45,321.45,304.3,304.3,294.3
FINNIFTY,09:44:00,94400,1774587015261,24663.3,24650.0,621.4,618.0,621.4,618.0,621.4,322.0,299.4,3240.0,1680.0,4920.0,startup_backfill,270,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24650.0,False,NSE_FO|68891,NSE_FO|68892,68891,68892,NSE_FO:68891,NSE_FO:68892,False,False,False,322.0,322.0,322.0,296.0,299.4,296.0
FINNIFTY,09:45:00,94500,1774587015262,24644.0,24650.0,627.45,625.0,627.45,625.0,627.45,323.0,304.45,2400.0,8220.0,10620.0,startup_backfill,271,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24650.0,False,NSE_FO|68891,NSE_FO|68892,68891,68892,NSE_FO:68891,NSE_FO:68892,False,False,False,323.0,323.0,323.0,302.0,304.45,302.0
FINNIFTY,09:46:00,94600,1774587015263,24644.5,24650.0,615.85,615.85,615.85,615.85,615.85,311.0,304.85,1500.0,2700.0,4200.0,startup_backfill,272,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24650.0,False,NSE_FO|68891,NSE_FO|68892,68891,68892,NSE_FO:68891,NSE_FO:68892,False,False,False,311.0,311.0,311.0,304.85,304.85,304.85
FINNIFTY,09:47:00,94700,1774587015264,24650.25,24650.0,622.2,622.25,622.25,622.2,622.2,315.2,307.0,1860.0,1740.0,3600.0,startup_backfill,273,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24650.0,False,NSE_FO|68891,NSE_FO|68892,68891,68892,NSE_FO:68891,NSE_FO:68892,False,False,False,315.2,315.2,315.2,307.05,307.05,307.0
FINNIFTY,09:48:00,94800,1774587015265,24660.2,24650.0,617.5999999999999,624.75,628.3499999999999,617.5999999999999,617.5999999999999,319.9,297.7,2880.0,6360.0,9240.0,startup_backfill,274,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24650.0,False,NSE_FO|68891,NSE_FO|68892,68891,68892,NSE_FO:68891,NSE_FO:68892,False,False,False,319.9,319.9,319.9,304.85,308.45,297.7
FINNIFTY,09:49:00,94900,1774587015266,24655.1,24650.0,614.95,620.7,620.7,614.95,614.95,317.25,297.7,2460.0,0.0,2460.0,startup_backfill,275,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24650.0,False,NSE_FO|68891,NSE_FO|68892,68891,68892,NSE_FO:68891,NSE_FO:68892,False,False,False,323.0,323.0,317.25,297.7,297.7,297.7
FINNIFTY,09:50:00,95000,1774587015267,24651.9,24650.0,621.5999999999999,621.5999999999999,621.5999999999999,621.5999999999999,621.5999999999999,317.4,304.2,2880.0,1440.0,4320.0,startup_backfill,276,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24650.0,False,NSE_FO|68891,NSE_FO|68892,68891,68892,NSE_FO:68891,NSE_FO:68892,False,False,False,317.4,317.4,317.4,304.2,304.2,304.2
FINNIFTY,09:51:00,95100,1774587015267,24660.0,24650.0,622.3499999999999,622.15,623.8499999999999,622.15,622.3499999999999,316.65,305.7,1200.0,1740.0,2940.0,startup_backfill,277,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24650.0,False,NSE_FO|68891,NSE_FO|68892,68891,68892,NSE_FO:68891,NSE_FO:68892,False,False,False,316.65,316.65,316.65,305.5,307.2,305.5
FINNIFTY,09:52:00,95200,1774587015268,24647.7,24650.0,613.25,622.3,625.6,613.25,613.25,312.65,300.6,6780.0,3300.0,10080.0,startup_backfill,278,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24650.0,False,NSE_FO|68891,NSE_FO|68892,68891,68892,NSE_FO:68891,NSE_FO:68892,False,False,False,321.7,325.0,312.65,300.6,300.6,300.6
FINNIFTY,09:53:00,95300,1774587015269,24645.9,24650.0,622.0,622.0,622.0,622.0,622.0,312.65,309.35,720.0,1140.0,1860.0,startup_backfill,279,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24650.0,False,NSE_FO|68891,NSE_FO|68892,68891,68892,NSE_FO:68891,NSE_FO:68892,False,False,False,312.65,312.65,312.65,309.35,309.35,309.35
FINNIFTY,09:54:00,95400,1774587015270,24641.75,24650.0,628.0,628.0,628.0,628.0,628.0,317.0,311.0,2400.0,2940.0,5340.0,startup_backfill,280,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24650.0,False,NSE_FO|68891,NSE_FO|68892,68891,68892,NSE_FO:68891,NSE_FO:68892,False,False,False,317.0,317.0,317.0,311.0,311.0,311.0
FINNIFTY,09:55:00,95500,1774587015271,24628.8,24650.0,624.6,622.15,628.8,621.0,624.6,307.3,317.3,10140.0,3060.0,13200.0,startup_backfill,281,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24650.0,False,NSE_FO|68891,NSE_FO|68892,68891,68892,NSE_FO:68891,NSE_FO:68892,False,False,False,308.45,310.75,307.3,313.7,318.05,313.7
FINNIFTY,09:56:00,95600,1774587015271,24624.75,24600.0,631.3499999999999,633.1,636.4,629.95,631.3499999999999,331.2,300.15,1620.0,2760.0,4380.0,startup_backfill,282,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24600.0,False,NSE_FO|53566,NSE_FO|53567,53566,53567,NSE_FO:53566,NSE_FO:53567,False,False,False,333.1,335.45,331.2,300.0,300.95,298.75
FINNIFTY,09:57:00,95700,1774587015272,24616.2,24600.0,633.2,632.0,635.95,626.55,633.2,331.65,301.55,3660.0,3060.0,6720.0,startup_backfill,283,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24600.0,False,NSE_FO|53566,NSE_FO|53567,53566,53567,NSE_FO:53566,NSE_FO:53567,False,False,False,331.5,333.25,328.4,300.5,302.7,298.15
FINNIFTY,09:58:00,95800,1774587015273,24607.15,24600.0,629.75,627.4,632.9,627.4,629.75,325.0,304.75,1740.0,3600.0,5340.0,startup_backfill,284,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24600.0,False,NSE_FO|53566,NSE_FO|53567,53566,53567,NSE_FO:53566,NSE_FO:53567,False,False,False,325.0,325.0,325.0,302.4,307.9,302.4
FINNIFTY,09:59:00,95900,1774587015274,24622.05,24600.0,625.9,629.7,631.55,623.8499999999999,625.9,324.9,301.0,4680.0,3720.0,8400.0,startup_backfill,285,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24600.0,False,NSE_FO|53566,NSE_FO|53567,53566,53567,NSE_FO:53566,NSE_FO:53567,False,False,False,324.95,324.95,324.9,304.75,306.6,298.95
FINNIFTY,10:00:00,100000,1774587015275,24625.95,24650.0,618.5,622.25,628.0,614.65,618.5,303.3,315.2,2220.0,2100.0,4320.0,startup_backfill,286,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24650.0,False,NSE_FO|68891,NSE_FO|68892,68891,68892,NSE_FO:68891,NSE_FO:68892,False,False,False,299.5,305.25,299.45,322.75,322.75,315.2
FINNIFTY,10:01:00,100100,1774587015276,24627.8,24650.0,617.0,618.8,620.05,613.55,617.0,304.5,312.5,3060.0,2520.0,5580.0,startup_backfill,287,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24650.0,False,NSE_FO|68891,NSE_FO|68892,68891,68892,NSE_FO:68891,NSE_FO:68892,False,False,False,303.6,304.5,301.05,315.2,315.55,312.5
FINNIFTY,10:02:00,100200,1774587015277,24632.7,24650.0,621.0,618.0,621.0,615.45,621.0,306.9,314.1,2520.0,2160.0,4680.0,startup_backfill,288,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24650.0,False,NSE_FO|68891,NSE_FO|68892,68891,68892,NSE_FO:68891,NSE_FO:68892,False,False,False,304.5,306.9,301.95,313.5,314.1,313.5
FINNIFTY,10:03:00,100300,1774587015277,24647.45,24650.0,607.95,615.5,622.9,600.25,607.95,313.7,294.25,2220.0,2460.0,4680.0,startup_backfill,289,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24650.0,False,NSE_FO|68891,NSE_FO|68892,68891,68892,NSE_FO:68891,NSE_FO:68892,False,False,False,307.3,314.7,306.0,308.2,308.2,294.25
FINNIFTY,10:04:00,100400,1774587015278,24651.45,24650.0,615.9000000000001,615.55,620.7,610.5999999999999,615.9000000000001,313.6,302.3,2700.0,3480.0,6180.0,startup_backfill,290,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24650.0,False,NSE_FO|68891,NSE_FO|68892,68891,68892,NSE_FO:68891,NSE_FO:68892,False,False,False,314.35,314.35,309.4,301.2,306.35,301.2
FINNIFTY,10:05:00,100500,1774587015279,24636.75,24650.0,617.85,614.35,626.5999999999999,613.35,617.85,312.3,305.55,2520.0,2880.0,5400.0,startup_backfill,291,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24650.0,False,NSE_FO|68891,NSE_FO|68892,68891,68892,NSE_FO:68891,NSE_FO:68892,False,False,False,313.3,315.2,312.3,301.05,311.4,301.05
FINNIFTY,10:06:00,100600,1774587015281,24621.8,24600.0,614.9,610.25,616.15,610.25,614.9,324.9,290.0,0.0,2640.0,2640.0,startup_backfill,292,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24600.0,False,NSE_FO|53566,NSE_FO|53567,53566,53567,NSE_FO:53566,NSE_FO:53567,False,False,False,324.9,324.9,324.9,285.35,291.25,285.35
FINNIFTY,10:07:00,100700,1774587015281,24622.05,24600.0,622.65,622.95,631.8,615.55,622.65,327.0,295.65,4200.0,3420.0,7620.0,startup_backfill,293,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24600.0,False,NSE_FO|53566,NSE_FO|53567,53566,53567,NSE_FO:53566,NSE_FO:53567,False,False,False,331.9,335.15,327.0,291.05,296.65,288.55
FINNIFTY,10:08:00,100800,1774587015282,24615.7,24600.0,625.15,627.45,629.75,619.95,625.15,329.95,295.2,840.0,2400.0,3240.0,startup_backfill,294,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24600.0,False,NSE_FO|53566,NSE_FO|53567,53566,53567,NSE_FO:53566,NSE_FO:53567,False,False,False,334.55,334.55,329.95,292.9,295.2,290.0
FINNIFTY,10:09:00,100900,1774587015283,24635.0,24650.0,616.1500000000001,614.9000000000001,616.1500000000001,614.35,616.1500000000001,312.3,303.85,0.0,1440.0,1440.0,startup_backfill,295,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24650.0,False,NSE_FO|68891,NSE_FO|68892,68891,68892,NSE_FO:68891,NSE_FO:68892,False,False,False,312.3,312.3,312.3,302.6,303.85,302.05
FINNIFTY,10:10:00,101000,1774587015284,24621.4,24600.0,617.65,610.45,618.6500000000001,610.45,617.65,328.65,289.0,4260.0,2580.0,6840.0,startup_backfill,296,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24600.0,False,NSE_FO|53566,NSE_FO|53567,53566,53567,NSE_FO:53566,NSE_FO:53567,False,False,False,328.5,328.8,328.5,281.95,289.85,281.95
FINNIFTY,10:11:00,101100,1774587015285,24611.15,24600.0,626.75,618.05,626.75,618.05,626.75,328.65,298.1,0.0,4380.0,4380.0,startup_backfill,297,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24600.0,False,NSE_FO|53566,NSE_FO|53567,53566,53567,NSE_FO:53566,NSE_FO:53567,False,False,False,328.65,328.65,328.65,289.4,298.1,289.4
FINNIFTY,10:12:00,101200,1774587015286,24607.9,24600.0,614.75,618.6500000000001,625.45,613.8,614.75,317.0,297.75,2700.0,2700.0,5400.0,startup_backfill,298,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24600.0,False,NSE_FO|53566,NSE_FO|53567,53566,53567,NSE_FO:53566,NSE_FO:53567,False,False,False,320.1,324.25,317.0,298.55,301.2,296.8
FINNIFTY,10:13:00,101300,1774587015287,24594.0,24600.0,616.85,616.05,625.2,608.3499999999999,616.85,312.85,304.0,3420.0,3300.0,6720.0,startup_backfill,299,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24600.0,False,NSE_FO|53566,NSE_FO|53567,53566,53567,NSE_FO:53566,NSE_FO:53567,False,False,False,319.05,320.0,312.7,297.0,305.2,295.65
FINNIFTY,10:14:00,101400,1774587015288,24592.35,24600.0,619.75,615.65,622.05,612.8,619.75,315.35,304.4,2100.0,3600.0,5700.0,startup_backfill,300,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24600.0,False,NSE_FO|53566,NSE_FO|53567,53566,53567,NSE_FO:53566,NSE_FO:53567,False,False,False,314.0,317.05,311.4,301.65,305.0,301.4
FINNIFTY,10:15:00,101500,1774587015289,24601.0,24600.0,618.0999999999999,615.1500000000001,623.15,610.25,618.0999999999999,315.9,302.2,2880.0,4200.0,7080.0,startup_backfill,301,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24600.0,False,NSE_FO|53566,NSE_FO|53567,53566,53567,NSE_FO:53566,NSE_FO:53567,False,False,False,313.1,318.65,312.5,302.05,304.5,297.75
FINNIFTY,10:16:00,101600,1774587015290,24597.1,24600.0,616.6,622.15,622.45,614.25,616.6,315.55,301.05,3000.0,4680.0,7680.0,startup_backfill,302,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24600.0,False,NSE_FO|53566,NSE_FO|53567,53566,53567,NSE_FO:53566,NSE_FO:53567,False,False,False,319.75,319.95,313.9,302.4,302.5,300.35
FINNIFTY,10:17:00,101700,1774587015290,24593.55,24600.0,616.1,615.55,621.0,610.0,616.1,311.6,304.5,2400.0,2640.0,5040.0,startup_backfill,303,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24600.0,False,NSE_FO|53566,NSE_FO|53567,53566,53567,NSE_FO:53566,NSE_FO:53567,False,False,False,313.55,313.55,308.0,302.0,307.45,302.0
FINNIFTY,10:18:00,101800,1774587015291,24583.5,24600.0,614.5999999999999,617.25,620.2,610.5,614.5999999999999,308.2,306.4,2460.0,3120.0,5580.0,startup_backfill,304,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24600.0,False,NSE_FO|53566,NSE_FO|53567,53566,53567,NSE_FO:53566,NSE_FO:53567,False,False,False,313.75,313.8,308.2,303.5,306.4,302.3
FINNIFTY,10:19:00,101900,1774587015292,24585.05,24600.0,608.45,613.8499999999999,618.1500000000001,605.9000000000001,608.45,303.35,305.1,2640.0,3180.0,5820.0,startup_backfill,305,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24600.0,False,NSE_FO|53566,NSE_FO|53567,53566,53567,NSE_FO:53566,NSE_FO:53567,False,False,False,307.7,309.8,303.35,306.15,308.35,302.55
FINNIFTY,10:20:00,102000,1774587015292,24581.15,24600.0,613.7,609.45,613.7,609.4000000000001,613.7,305.1,308.6,480.0,480.0,960.0,startup_backfill,306,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24600.0,False,NSE_FO|53566,NSE_FO|53567,53566,53567,NSE_FO:53566,NSE_FO:53567,False,False,False,301.05,305.1,301.05,308.4,308.6,308.35
FINNIFTY,10:21:00,102100,1774587061228,24591.2,24600.0,604.5,604.5,604.5,604.5,604.5,301.9,302.6,0.0,0.0,0.0,redis_hash,307,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24600.0,False,NSE_FO|53566,NSE_FO|53567,53566,53567,NSE_FO:53566,NSE_FO:53567,False,False,False,301.9,301.9,301.9,302.6,302.6,302.6
FINNIFTY,10:22:00,102200,1774587121281,24602.25,24600.0,611.1,611.1,611.1,611.1,611.1,313.0,298.1,0.0,0.0,0.0,redis_hash,308,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24600.0,False,NSE_FO|53566,NSE_FO|53567,53566,53567,NSE_FO:53566,NSE_FO:53567,False,False,False,313.0,313.0,313.0,298.1,298.1,298.1
FINNIFTY,10:23:00,102300,1774587183236,24612.6,24600.0,606.95,606.95,606.95,606.95,606.95,317.3,289.65,120.0,0.0,120.0,redis_hash,309,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24600.0,False,NSE_FO|53566,NSE_FO|53567,53566,53567,NSE_FO:53566,NSE_FO:53567,False,False,False,317.3,317.3,317.3,289.65,289.65,289.65
FINNIFTY,10:24:00,102400,1774587241201,24613.5,24600.0,609.15,609.15,609.15,609.15,609.15,317.95,291.2,0.0,120.0,120.0,redis_hash,310,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24600.0,False,NSE_FO|53566,NSE_FO|53567,53566,53567,NSE_FO:53566,NSE_FO:53567,False,False,False,317.95,317.95,317.95,291.2,291.2,291.2
FINNIFTY,10:25:00,102500,1774587302348,24617.85,24600.0,606.1,606.1,606.1,606.1,606.1,322.0,284.1,0.0,0.0,0.0,redis_hash,311,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24600.0,False,NSE_FO|53566,NSE_FO|53567,53566,53567,NSE_FO:53566,NSE_FO:53567,False,False,False,322.0,322.0,322.0,284.1,284.1,284.1
FINNIFTY,10:26:00,102600,1774587363086,24626.7,24650.0,602.55,602.55,602.55,602.55,602.55,293.35,309.2,0.0,0.0,0.0,redis_hash,312,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24650.0,False,NSE_FO|68891,NSE_FO|68892,68891,68892,NSE_FO:68891,NSE_FO:68892,False,False,False,293.35,293.35,293.35,309.2,309.2,309.2
FINNIFTY,10:27:00,102700,1774587420698,24603.7,24600.0,612.3,612.3,612.3,612.3,612.3,318.75,293.55,0.0,0.0,0.0,redis_hash,313,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24600.0,False,NSE_FO|53566,NSE_FO|53567,53566,53567,NSE_FO:53566,NSE_FO:53567,False,False,False,318.75,318.75,318.75,293.55,293.55,293.55
FINNIFTY,10:28:00,102800,1774587482125,24604.9,24600.0,605.65,605.65,605.65,605.65,605.65,308.5,297.15,0.0,0.0,0.0,redis_hash,314,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24600.0,False,NSE_FO|53566,NSE_FO|53567,53566,53567,NSE_FO:53566,NSE_FO:53567,False,False,False,308.5,308.5,308.5,297.15,297.15,297.15
FINNIFTY,10:29:00,102900,1774587541459,24614.25,24600.0,609.55,609.55,609.55,609.55,609.55,314.65,294.9,0.0,0.0,0.0,redis_hash,315,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24600.0,False,NSE_FO|53566,NSE_FO|53567,53566,53567,NSE_FO:53566,NSE_FO:53567,False,False,False,314.65,314.65,314.65,294.9,294.9,294.9
FINNIFTY,10:30:00,103000,1774587603276,24618.1,24600.0,608.6500000000001,608.6500000000001,608.6500000000001,608.6500000000001,608.6500000000001,318.1,290.55,0.0,0.0,0.0,redis_hash,316,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24600.0,False,NSE_FO|53566,NSE_FO|53567,53566,53567,NSE_FO:53566,NSE_FO:53567,False,False,False,318.1,318.1,318.1,290.55,290.55,290.55
FINNIFTY,10:31:00,103100,1774587661339,24631.15,24650.0,600.05,600.05,600.05,600.05,600.05,292.4,307.65,0.0,0.0,0.0,redis_hash,317,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24650.0,False,NSE_FO|68891,NSE_FO|68892,68891,68892,NSE_FO:68891,NSE_FO:68892,False,False,False,292.4,292.4,292.4,307.65,307.65,307.65
FINNIFTY,10:32:00,103200,1774587722639,24651.8,24650.0,592.1,592.1,592.1,592.1,592.1,301.1,291.0,120.0,120.0,240.0,redis_hash,318,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24650.0,False,NSE_FO|68891,NSE_FO|68892,68891,68892,NSE_FO:68891,NSE_FO:68892,False,False,False,301.1,301.1,301.1,291.0,291.0,291.0
FINNIFTY,10:33:00,103300,1774587781138,24636.5,24650.0,592.3499999999999,592.3499999999999,592.3499999999999,592.3499999999999,592.3499999999999,295.65,296.7,120.0,0.0,120.0,redis_hash,319,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24650.0,False,NSE_FO|68891,NSE_FO|68892,68891,68892,NSE_FO:68891,NSE_FO:68892,False,False,False,295.65,295.65,295.65,296.7,296.7,296.7
FINNIFTY,10:34:00,103400,1774587842648,24621.05,24600.0,596.75,596.75,596.75,596.75,596.75,316.5,280.25,0.0,0.0,0.0,redis_hash,320,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24600.0,False,NSE_FO|53566,NSE_FO|53567,53566,53567,NSE_FO:53566,NSE_FO:53567,False,False,False,316.5,316.5,316.5,280.25,280.25,280.25
FINNIFTY,10:35:00,103500,1774587900691,24620.1,24600.0,594.6,594.6,594.6,594.6,594.6,313.25,281.35,0.0,0.0,0.0,redis_hash,321,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24600.0,False,NSE_FO|53566,NSE_FO|53567,53566,53567,NSE_FO:53566,NSE_FO:53567,False,False,False,313.25,313.25,313.25,281.35,281.35,281.35
FINNIFTY,10:36:00,103600,1774587962108,24640.2,24650.0,590.55,590.55,590.55,590.55,590.55,293.75,296.8,60.0,60.0,120.0,redis_hash,322,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24650.0,False,NSE_FO|68891,NSE_FO|68892,68891,68892,NSE_FO:68891,NSE_FO:68892,False,False,False,293.75,293.75,293.75,296.8,296.8,296.8
FINNIFTY,10:37:00,103700,1774588023683,24624.4,24600.0,595.4000000000001,595.4000000000001,595.4000000000001,595.4000000000001,595.4000000000001,318.85,276.55,0.0,0.0,0.0,redis_hash,323,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24600.0,False,NSE_FO|53566,NSE_FO|53567,53566,53567,NSE_FO:53566,NSE_FO:53567,False,False,False,318.85,318.85,318.85,276.55,276.55,276.55
FINNIFTY,10:38:00,103800,1774588083250,24625.05,24650.0,589.6,589.6,589.6,589.6,589.6,290.6,299.0,0.0,0.0,0.0,redis_hash,324,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24650.0,False,NSE_FO|68891,NSE_FO|68892,68891,68892,NSE_FO:68891,NSE_FO:68892,False,False,False,290.6,290.6,290.6,299.0,299.0,299.0
FINNIFTY,10:39:00,103900,1774588140989,24651.1,24650.0,586.1,586.1,586.1,586.1,586.1,296.1,290.0,0.0,0.0,0.0,redis_hash,325,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24650.0,False,NSE_FO|68891,NSE_FO|68892,68891,68892,NSE_FO:68891,NSE_FO:68892,False,False,False,296.1,296.1,296.1,290.0,290.0,290.0
FINNIFTY,10:40:00,104000,1774588202095,24650.6,24650.0,591.25,591.25,591.25,591.25,591.25,299.2,292.05,0.0,0.0,0.0,redis_hash,326,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24650.0,False,NSE_FO|68891,NSE_FO|68892,68891,68892,NSE_FO:68891,NSE_FO:68892,False,False,False,299.2,299.2,299.2,292.05,292.05,292.05
FINNIFTY,10:41:00,104100,1774588261359,24625.15,24650.0,586.95,586.95,586.95,586.95,586.95,292.0,294.95,0.0,0.0,0.0,redis_hash,327,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24650.0,False,NSE_FO|68891,NSE_FO|68892,68891,68892,NSE_FO:68891,NSE_FO:68892,False,False,False,292.0,292.0,292.0,294.95,294.95,294.95
FINNIFTY,10:42:00,104200,1774588322660,24609.95,24600.0,589.3,589.3,589.3,589.3,589.3,311.2,278.1,0.0,0.0,0.0,redis_hash,328,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24600.0,False,NSE_FO|53566,NSE_FO|53567,53566,53567,NSE_FO:53566,NSE_FO:53567,False,False,False,311.2,311.2,311.2,278.1,278.1,278.1
